COMID,CLASS,core0.05,core0.10,core0.15,core0.20,core0.25,core0.30,core0.35,core0.40,core0.45,core0.50,core0.55,core0.60,core0.65,core0.70,core0.75,core0.80,core0.85,core0.90,core0.95,strcls_int,strcls,geometry
22550551,3,0.56984869,0.60426322,0.606033,0.64073994,0.64073994,0.64702057,0.65520722,0.69046404,0.69224343,0.69224343,0.7315419,0.85018692,0.85018692,0.85018692,0.8504827975,0.85564589,0.85564589,0.86731796,0.87113484,2,possibly constrained,"list(c(-116.806864995799, -116.807657395798, -116.808395395797, -116.809652129128, -116.809925195794, -116.810499129127, -116.811428929125, -116.81279559579, -116.813151129123, -116.813616129122, -116.814080795788, -116.81495532912, -116.815310595786, -116.815556595786, -116.816212929118, -116.816267929118, -116.816131529118, -116.816405195784, -116.816869929117, -116.817306995783, -116.817744329116, -116.818126929115, -116.818372995781, -116.818974729114, -116.81941219578, -116.820095595779, -116.821270795777, 
-116.82168072911, -116.822063529109, -116.822664795775, -116.823320729107, -116.825425529104, -116.828760195765, -116.830236129096, -116.83206719576, -116.833160395758, -116.833652529091, -116.834581795756, -116.834991995756, 33.4638554147242, 33.4642452147236, 33.4642456813902, 33.4650940147222, 33.4654836147216, 33.4655526813882, 33.4651406813888, 33.4651416147221, 33.4648668147226, 33.4644776147232, 33.4644778147232, 33.4648218813893, 33.4648450147227, 33.4647762813894, 33.4643872147233, 33.4639290147241, 
33.4635394813913, 33.4629668813922, 33.4629442147255, 33.4632652147251, 33.4634486147248, 33.4634716813914, 33.4633802147249, 33.4628306147257, 33.4625788147261, 33.4625562147262, 33.4628546147257, 33.4628776147257, 33.4627862147259, 33.4627634813925, 33.4629470813922, 33.4628104813925, 33.4628806147257, 33.4629726813922, 33.4636148813912, 33.4639130813907, 33.4639132147241, 33.463730281391, 33.4635242147247))"
22549547,3,0.5196119905000002,0.6022504860000002,0.60426322,0.608462144,0.64073994,0.64073994,0.64702057,0.65998032,0.69046404,0.69224343,0.69224343,0.69224343,0.80710135,0.85018692,0.85018692,0.85564589,0.85564589,0.86731796,0.86731796,2,possibly constrained,"list(c(-116.707707529286, -116.707597729287, -116.706859195954, -116.706503195955, 33.4256346814501, 33.4251764814509, 33.4242148147856, 33.4232298814538))"
20330038,8,0.27648349,0.37943871,0.37943871,0.45004569,0.45004569,0.45004569,0.5088346125000001,0.52886834,0.584238818,0.59491215,0.6073993935000002,0.61933121,0.6273615,0.65520722,0.65520722,0.6596270940000003,0.85018692,0.86731796,1.0038428924999994,2,possibly constrained,"list(c(-116.727524195922, -116.727469729256, -116.727577329255, -116.727794395922, -116.728228729254, -116.728853729254, -116.729722529252, -116.729966595918, -116.730372795918, -116.730534529251, 33.0053770821026, 33.0052854821027, 33.0044606154373, 33.0040250821047, 33.0036582154386, 33.0033826821056, 33.0027176154401, 33.0023278821073, 33.001250682109, 33.0000558821108))"
20327393,3,0.247141,0.37675917500000017,0.45004569,0.52158305,0.52158305,0.52886834,0.56984869,0.60426322,0.606033,0.606033,0.606033,0.6432521920000003,0.68284466,0.69224343,0.7315419,0.85018692,0.85564589,0.86731796,0.92141272,2,possibly constrained,"list(c(-116.410263529748, -116.410564929748, -116.410633396414, -116.410647996414, -116.411221929747, -116.411029729747, -116.411045996414, -116.411223796413, 32.7403698825138, 32.7398234825146, 32.7395970158483, 32.739193815849, 32.7384470158501, 32.7377112825179, 32.7376504825181, 32.7374096158517))"
20329960,8,0.33348344850000006,0.33427833,0.34639148,0.40829885,0.54960926,0.57650154,0.6134543535,0.65455248,0.66341859,0.66341859,0.69977804,0.73786173,0.7510035,0.78487929,0.81887251,0.85137043,0.85521151,0.9935459920000012,1.05482853,2,possibly constrained,"list(c(-116.898760795656, -116.899794328988, -116.900610128987, -116.901507595652, -116.902078728985, -116.902568195651, -116.903112328983, -116.904635728981, -116.905288595646, -116.905832595645, -116.906267928978, -116.907682395643, -116.908525728975, -116.908743395641, -116.910184928972, -116.910919395638, -116.912442528969, -116.913068195634, -116.914482795632, 33.022459682076, 33.0224138154095, 33.0219094820769, 33.0218176820771, 33.0216570820773, 33.0217716154105, 33.0222756154097, 33.0231688154083, 
33.0237184820741, 33.0240390820735, 33.0244056154064, 33.0247488820725, 33.0255734820712, 33.0256652154044, 33.025687682071, 33.0260080820706, 33.0260534820705, 33.0262824820701, 33.0270380820689))"
20325467,8,0.41631018050000007,0.52886834,0.58413588,0.606033,0.61933121,0.62543801,0.64702057,0.65520722,0.69046404,0.69224343,0.69224343,0.77008443,0.8068595,0.85018692,0.85018692,0.85137043,0.85564589,0.96808929,1.03839419,2,possibly constrained,"list(c(-116.608088996108, -116.608332929441, -116.608739196107, -116.609118329439, -116.611528396102, -116.612015796101, -116.611907596102, -116.611366196103, -116.610987196103, -116.610987196103, -116.611203929436, -116.612259929435, -116.6131263961, -116.614263596098, -116.614642729431, 32.6288100160204, 32.6281226160215, 32.6273436160226, 32.6269542160233, 32.6250758160262, 32.6245716826937, 32.6242050826942, 32.6238612826947, 32.6234488826953, 32.6230594160293, 32.6228988826963, 32.6224408826969, 
32.6218680826979, 32.6209288160326, 32.6206996826997))"
20348575,8,0.56984869,0.60426322,0.60426322,0.64073994,0.64073994,0.64702057,0.65520722,0.69046404,0.69046404,0.69224343,0.69224343,0.7315419,0.85018692,0.85018692,0.85018692,0.85564589,0.85564589,0.86731796,0.8890752464999985,2,possibly constrained,"list(c(-117.54734099465, -117.547397927983, -117.547262127983, -117.547371727983, -117.548083394648, -117.548329994648, 33.5664158812316, 33.5640334145687, 33.5627732812373, 33.5626358812376, 33.5622698145714, 33.5619950812385))"
20348373,8,0.5470100625000002,0.60426322,0.606033,0.64073994,0.64073994,0.64073994,0.65520722,0.69046404,0.69224343,0.69224343,0.69224343,0.77008443,0.85018692,0.85018692,0.85564589,0.85564589,0.86731796,0.86731796,0.86731796,2,possibly constrained,"list(c(-117.65014219449, -117.650142127823, -117.64995039449, -117.649731127824, -117.650032127824, -117.650059327823, -117.650223527823, -117.650223327823, -117.650442127823, -117.65008559449, -117.64997599449, -117.650085127823, -117.65008479449, -117.649947927824, -117.649755927824, -117.649317594491, -117.649289994491, 33.6174552811524, 33.6172032811528, 33.6169972144865, 33.6162640811543, 33.6155538811554, 33.6149124811563, 33.6146604811568, 33.6134692144919, 33.6129652144927, 33.6110638811624, 
33.6109264144959, 33.6097580144977, 33.6085210811663, 33.6083148811666, 33.6073526811681, 33.6065280811694, 33.6057722145039))"
20325157,3,0.56984869,0.60426322,0.60426322,0.606033,0.64073994,0.64073994,0.64702057,0.65998032,0.69046404,0.69224343,0.69224343,0.69224343,0.7315419,0.85018692,0.85018692,0.85564589,0.85564589,0.86731796,0.92141272,2,possibly constrained,"list(c(-116.53818812955, -116.538053396216, -116.537782396217, -116.536020129553, -116.535288529554, -116.535044996221, -116.534421996222, -116.534097396223, -116.534124796223, -116.534342196222, -116.534776596222, 32.7575888158204, 32.7568096824883, 32.756626215822, 32.7564186824889, 32.7558682158231, 32.7553410824906, 32.7546532824916, 32.7539656824928, 32.7536908158264, 32.7531868824939, 32.7526372158281))"
20342675,8,0.247141,0.45460791,0.52158305,0.52886834,0.56984869,0.606033,0.606033,0.606033,0.6133470155000003,0.645845635,0.65520722,0.69046404,0.7315419,0.80710135,0.85018692,0.8579803040000006,0.86731796,0.86731796,0.86731796,2,possibly constrained,"list(c(-117.248411595114, -117.249494728445, -117.251655395109, -117.252283928441, 33.0188486820816, 33.0181006154161, 33.0159932820861, 33.0149314820877))"
20329720,8,0.5468800065000001,0.60426322,0.60426322,0.606033,0.64073994,0.64073994,0.64702057,0.69046404,0.69046404,0.69224343,0.69224343,0.7224339840000005,0.85018692,0.85018692,0.85018692,0.85564589,0.85564589,0.86731796,0.92141272,2,possibly constrained,"list(c(-116.894509928996, -116.894536995663, -116.894455328996, -116.894536928996, -116.894373328997, -116.894155328997, -116.894127995664, -116.893828395664, 33.1171076152625, 33.1166036152632, 33.1163286819303, 33.1159392152642, 33.1149998819324, 33.1143126152668, 33.1132816152684, 33.1127546152692))"
20325255,3,0.27648349,0.3183807,0.33427833,0.3474343,0.40829885,0.5427476979999999,0.57650154,0.609623236,0.60999244,0.6273615,0.6446707,0.65381825,0.65381825,0.66341859,0.69219839,0.7510035,0.77045165,0.9044019890000012,1.05025676,2,possibly constrained,"list(c(-116.489236396292, -116.489263329626, -116.49058999629, -116.490833529623, -116.490832729623, -116.490696929623, -116.49069619629, -116.491589396289, -116.491614929622, -116.491424529622, -116.490908329623, -116.49050019629, -116.49047239629, -116.49071559629, -116.491175796289, -116.491933929621, -116.492746396287, -116.494181596285, -116.494696396284, -116.495618196282, -116.496024796282, -116.496376929614, -116.497566729613, -116.499351796276, 32.7323928158595, 32.7322094825265, 32.7310398158617, 
32.7306500825289, 32.7300772825298, 32.7297794825302, 32.7292066825311, 32.7281290158662, 32.7269376825347, 32.7263650825356, 32.7254490158703, 32.7242122158722, 32.7235248158732, 32.7229748158742, 32.7225160825415, 32.7218968158758, 32.7214378825432, 32.7204284158781, 32.7202446158784, 32.7205416158779, 32.7205642158779, 32.7203346825449, 32.7182256158815, 32.7154744158858))"
20348695,8,0.56984869,0.60426322,0.606033,0.64073994,0.64073994,0.64702057,0.65520722,0.69046404,0.6914427045,0.69224343,0.69224343,0.8243355780000015,0.85018692,0.85018692,0.8523307000000002,0.85564589,0.85564589,0.86731796,0.87113484,2,possibly constrained,"list(c(-117.719453727716, -117.719645194382, -117.720274327714, -117.72095819438, -117.721559994379, -117.722352927711, -117.722544127711, -117.722543594378, -117.721913594379, -117.721995527712, -117.722733927711, -117.72295252771, -117.723006394377, -117.72314272771, -117.72349792771, -117.724318394375, -117.725165594374, -117.725493527706, -117.725821394373, -117.726341127705, -117.726833927704, -117.727846127703, -117.728201594369, -117.728556527702, -117.729349394367, -117.729923794366, -117.730498527699, 
-117.731620194363, -117.732797327695, -117.73372759436, -117.734247194359, -117.734739194359, -117.735012194358, -117.735531794357, -117.73613352769, -117.736680394356, -117.736926127689, -117.736953127689, -117.737062194355, 33.550071081257, 33.5499564145905, 33.5498184812574, 33.5497950812575, 33.5496342812577, 33.5491984145917, 33.5489232812588, 33.5484880812594, 33.5477784145939, 33.5475264145943, 33.5473196145946, 33.5470216812617, 33.5462656145963, 33.5458302812636, 33.5454634145975, 33.5452106812646, 
33.5445228812657, 33.5440644145997, 33.5437434812668, 33.5436514146003, 33.5439258812665, 33.5438792812666, 33.5437186146002, 33.5431456146011, 33.5427096146018, 33.5426174812686, 33.5428460812682, 33.5427764812683, 33.5433940146007, 33.5434160812673, 33.5433010812675, 33.5429570146014, 33.5425902812687, 33.542360681269, 33.5422456812692, 33.5420160146029, 33.5416264146035, 33.541259814604, 33.5410306812711))"
20341741,8,0.56984869,0.60426322,0.60426322,0.606033,0.64073994,0.64073994,0.64702057,0.69046404,0.69046404,0.69224343,0.69224343,0.7949926900000007,0.85018692,0.85018692,0.8504827975,0.85564589,0.85564589,0.86731796,0.8719510419999992,2,possibly constrained,"list(c(-117.141871528612, -117.142334995278, -117.146534128605, 33.2512168150543, 33.2510564150545, 33.2509410817214))"
22547129,8,0.45004569,0.53057425,0.58413588,0.6034256200000001,0.61933121,0.62543801,0.62543801,0.62543801,0.6293067375000001,0.65520722,0.6573551150000002,0.69219839,0.69224343,0.76538635,0.85018692,0.85018692,0.85137043,0.86072298,1.0031734,2,possibly constrained,"list(c(-117.071468928722, -117.073225128719, 33.5867038812002, 33.5861774145344))"
20342625,8,0.56984869,0.60426322,0.606033,0.64073994,0.64073994,0.64702057,0.65520722,0.69046404,0.69224343,0.69224343,0.69224343,0.80710135,0.85018692,0.85018692,0.85018692,0.85564589,0.85564589,0.86731796,0.87113484,2,possibly constrained,"list(c(-117.279349795066, -117.279497928399, -117.281614195062, -117.284004595058, -117.285457128389, -117.285898995055, -117.286260795055, -117.286644328388, -117.287062328387, 33.1726984818428, 33.1725180151764, 33.1714244151781, 33.1711010818453, 33.1701832818467, 33.1700996818468, 33.1702884818465, 33.1701522151801, 33.1701152151801))"
948070420,8,0.58413588,0.60426322,0.606033,0.64073994,0.64073994,0.64702057,0.65520722,0.69046404,0.69224343,0.69224343,0.69224343,0.85018692,0.85018692,0.85018692,0.8504827975,0.85564589,0.85564589,0.86731796,0.87113484,2,possibly constrained,"list(c(-117.263050233883, -117.263546128424, -117.264608128422, -117.265587995087, -117.267111928418, -117.268363928416, -117.269561395081, 33.0885888039423, 33.0885102819735, 33.0880988819741, 33.0880538819742, 33.0882614153072, 33.088216681974, 33.0883322153071))"
20348435,8,0.56984869,0.60426322,0.60426322,0.606033,0.64073994,0.64073994,0.64702057,0.6796458600000006,0.69046404,0.69224343,0.69224343,0.69224343,0.7400094955000018,0.85018692,0.85018692,0.85564589,0.85564589,0.86731796,0.9198675355,2,possibly constrained,"list(c(-117.63305352785, -117.633381794516, -117.633545927849, -117.634093394515, -117.635051394514, -117.635516727846, -117.635927194512, -117.635954527846, -117.636146127845, -117.635844927846, -117.635817527846, -117.635571127846, 33.5923498811915, 33.5904256145278, 33.590104881195, 33.5898070145288, 33.5897610811955, 33.5893028811962, 33.5884782145308, 33.5878596145318, 33.5873784811992, 33.5868286812, 33.5864850812006, 33.5861186145345))"
20342623,8,0.5777726875,0.60426322,0.606033,0.64073994,0.64073994,0.64702057,0.69046404,0.69046404,0.69224343,0.69224343,0.7808416135000004,0.85018692,0.85018692,0.85018692,0.8524392950000003,0.85564589,0.85564589,0.8561535990000004,0.87113484,2,possibly constrained,"list(c(-117.07271152872, -117.072935795386, -117.074034595384, -117.075214395383, -117.078319995378, -117.07894312871, -117.080750528707, -117.081350928706, 33.2220520817662, 33.2221092150995, 33.2221608150994, 33.2219402150997, 33.2236732150971, 33.223685215097, 33.2246326150955, 33.2252170817613))"
20331310,8,0.56984869,0.60426322,0.606033,0.64073994,0.64073994,0.64702057,0.65520722,0.69046404,0.69224343,0.69224343,0.69224343,0.80710135,0.85018692,0.85018692,0.85564589,0.85564589,0.86731796,0.86731796,0.86731796,2,possibly constrained,"list(c(-117.181241928551, -117.181296195218, -117.18186632855, -117.184119728547, -117.185151395212, -117.185585928544, 32.8947112156076, 32.8945048822746, 32.8941382156085, 32.8932206156099, 32.8929222156104, 32.8926700156108))"
20341933,8,0.52158305,0.60426322,0.60426322,0.606033,0.64073994,0.64073994,0.64702057,0.69046404,0.69046404,0.69224343,0.69224343,0.7043853580000001,0.85018692,0.85018692,0.85018692,0.85564589,0.85564589,0.86731796,0.87113484,2,possibly constrained,"list(c(-117.19936179519, -117.199851528522, -117.200531995188, -117.202056928519, -117.202818928518, -117.203553595183, -117.203689528517, -117.203715128516, 33.1312444819072, 33.130717281908, 33.1304876819083, 33.1304180819084, 33.1299822819091, 33.1293862152433, 33.1291568819104, 33.1272782819133))"
20343075,8,0.56984869,0.60426322,0.60426322,0.606033,0.64073994,0.64073994,0.64702057,0.69046404,0.69046404,0.69224343,0.69224343,0.69224343,0.7607573200000011,0.85018692,0.85018692,0.85564589,0.85564589,0.86731796,0.91978621,2,possibly constrained,"list(c(-116.710050795949, -116.709122995951, -116.708550195952, 33.3322514149285, 33.3325040815948, 33.3327794149277))"
22547417,8,0.56984869,0.60426322,0.606033,0.64073994,0.64073994,0.6451363809999999,0.65520722,0.69046404,0.6914427045,0.69224343,0.69224343,0.71636204,0.85018692,0.85018692,0.85018692,0.85564589,0.85564589,0.86731796,0.86731796,2,possibly constrained,"list(c(-116.965442328886, -116.965688728886, -116.966646595551, -116.967713995549, -116.969355995547, -116.970587728878, -116.971271795544, -116.97359839554, -116.974145995539, -116.974529595539, -116.974748928872, -116.975351195538, -116.97559732887, -116.97578872887, -116.97614452887, -116.976719528869, -116.978198595533, -116.978856328865, -116.978883928865, 33.554793814583, 33.5549312145829, 33.5550678812494, 33.5554336812488, 33.5555470145819, 33.5559584145812, 33.5559578145813, 33.5565746145804, 
33.5569636145797, 33.5573528145791, 33.5577190812452, 33.5579248812449, 33.557878881245, 33.5577412812452, 33.5577638812452, 33.5580840812446, 33.5592970812428, 33.5600984812415, 33.5602358145746))"
24845754,8,0.58413588,0.60426322,0.606033,0.64073994,0.64073994,0.64702057,0.65520722,0.69046404,0.69224343,0.69224343,0.69224343,0.85018692,0.85018692,0.85018692,0.8523307000000002,0.85564589,0.85564589,0.86731796,0.87113484,2,possibly constrained,"list(c(-117.313480128346, -117.314260728345, -117.31517019501, 33.1417440818908, 33.1393726818945, 33.1393622152278))"
