"COMID","Biol","Threshold","alteration_50pct_time","n","overall.altered.2metric"
22547463,"CSCI","Threshold75","Altered",1,"Altered"
22547463,"CSCI","Threshold75","Unaltered",1,"Altered"
22547469,"ASCI","Threshold25","Altered",1,"Altered"
22547469,"ASCI","Threshold25","Unaltered",1,"Altered"
22547469,"CSCI","Threshold75","Altered",1,"Altered"
22547469,"CSCI","Threshold75","Unaltered",1,"Altered"
22547481,"ASCI","Threshold25","Altered",1,"Altered"
22547481,"ASCI","Threshold25","Unaltered",1,"Altered"
22547481,"CSCI","Threshold75","Altered",1,"Altered"
22547481,"CSCI","Threshold75","Unaltered",1,"Altered"
22547483,"ASCI","Threshold25","Altered",2,"Altered"
22547483,"CSCI","Threshold75","Altered",1,"Altered"
22547483,"CSCI","Threshold75","Unaltered",1,"Altered"
22547487,"ASCI","Threshold25","Altered",1,"Altered"
22547487,"ASCI","Threshold25","Unaltered",1,"Altered"
22547487,"CSCI","Threshold75","Altered",1,"Altered"
22547487,"CSCI","Threshold75","Unaltered",1,"Altered"
22547489,"ASCI","Threshold25","Altered",1,"Altered"
22547489,"ASCI","Threshold25","Unaltered",1,"Altered"
22547489,"CSCI","Threshold75","Altered",1,"Altered"
22547489,"CSCI","Threshold75","Unaltered",1,"Altered"
22547491,"ASCI","Threshold25","Altered",1,"Altered"
22547491,"ASCI","Threshold25","Unaltered",1,"Altered"
22547491,"CSCI","Threshold75","Altered",1,"Altered"
22547491,"CSCI","Threshold75","Unaltered",1,"Altered"
22547493,"ASCI","Threshold25","Altered",1,"Altered"
22547493,"ASCI","Threshold25","Unaltered",1,"Altered"
22547493,"CSCI","Threshold75","Altered",1,"Altered"
22547493,"CSCI","Threshold75","Unaltered",1,"Altered"
22547497,"ASCI","Threshold25","Altered",1,"Altered"
22547497,"ASCI","Threshold25","Unaltered",1,"Altered"
22547497,"CSCI","Threshold75","Altered",1,"Altered"
22547497,"CSCI","Threshold75","Unaltered",1,"Altered"
22547499,"ASCI","Threshold25","Altered",1,"Altered"
22547499,"ASCI","Threshold25","Unaltered",1,"Altered"
22547499,"CSCI","Threshold75","Altered",1,"Altered"
22547499,"CSCI","Threshold75","Unaltered",1,"Altered"
22547501,"ASCI","Threshold25","Altered",1,"Altered"
22547501,"ASCI","Threshold25","Unaltered",1,"Altered"
22547501,"CSCI","Threshold75","Altered",1,"Altered"
22547501,"CSCI","Threshold75","Unaltered",1,"Altered"
22547503,"ASCI","Threshold25","Altered",2,"Altered"
22547503,"CSCI","Threshold75","Altered",1,"Altered"
22547503,"CSCI","Threshold75","Unaltered",1,"Altered"
22547515,"ASCI","Threshold25","Altered",2,"Altered"
22547515,"CSCI","Threshold75","Altered",1,"Altered"
22547515,"CSCI","Threshold75","Unaltered",1,"Altered"
22547519,"ASCI","Threshold25","Altered",2,"Altered"
22547519,"CSCI","Threshold75","Altered",1,"Altered"
22547519,"CSCI","Threshold75","Unaltered",1,"Altered"
22547531,"ASCI","Threshold25","Altered",1,"Altered"
22547531,"ASCI","Threshold25","Unaltered",1,"Altered"
22547531,"CSCI","Threshold75","Altered",1,"Altered"
22547531,"CSCI","Threshold75","Unaltered",1,"Altered"
22547541,"ASCI","Threshold25","Altered",1,"Altered"
22547541,"ASCI","Threshold25","Unaltered",1,"Altered"
22547541,"CSCI","Threshold75","Altered",1,"Altered"
22547541,"CSCI","Threshold75","Unaltered",1,"Altered"
22547549,"ASCI","Threshold25","Altered",1,"Altered"
22547549,"ASCI","Threshold25","Unaltered",1,"Altered"
22547549,"CSCI","Threshold75","Altered",1,"Altered"
22547549,"CSCI","Threshold75","Unaltered",1,"Altered"
22547551,"ASCI","Threshold25","Altered",1,"Altered"
22547551,"ASCI","Threshold25","Unaltered",1,"Altered"
22547551,"CSCI","Threshold75","Unaltered",2,"Unaltered"
22547557,"ASCI","Threshold25","Altered",2,"Altered"
22547557,"CSCI","Threshold75","Altered",1,"Altered"
22547557,"CSCI","Threshold75","Unaltered",1,"Altered"
22547559,"ASCI","Threshold25","Unaltered",2,"Unaltered"
22547559,"CSCI","Threshold75","Altered",1,"Altered"
22547559,"CSCI","Threshold75","Unaltered",1,"Altered"
22547561,"ASCI","Threshold25","Altered",2,"Altered"
22547561,"CSCI","Threshold75","Altered",1,"Altered"
22547561,"CSCI","Threshold75","Unaltered",1,"Altered"
22547567,"ASCI","Threshold25","Altered",1,"Altered"
22547567,"ASCI","Threshold25","Unaltered",1,"Altered"
22547567,"CSCI","Threshold75","Altered",1,"Altered"
22547567,"CSCI","Threshold75","Unaltered",1,"Altered"
22547569,"ASCI","Threshold25","Altered",1,"Altered"
22547569,"ASCI","Threshold25","Unaltered",1,"Altered"
22547569,"CSCI","Threshold75","Altered",1,"Altered"
22547569,"CSCI","Threshold75","Unaltered",1,"Altered"
22548081,"ASCI","Threshold25","Altered",1,"Altered"
22548081,"ASCI","Threshold25","Unaltered",1,"Altered"
22548081,"CSCI","Threshold75","Altered",1,"Altered"
22548081,"CSCI","Threshold75","Unaltered",1,"Altered"
22548083,"ASCI","Threshold25","Altered",1,"Altered"
22548083,"ASCI","Threshold25","Unaltered",1,"Altered"
22548083,"CSCI","Threshold75","Altered",1,"Altered"
22548083,"CSCI","Threshold75","Unaltered",1,"Altered"
22548085,"ASCI","Threshold25","Altered",1,"Altered"
22548085,"ASCI","Threshold25","Unaltered",1,"Altered"
22548085,"CSCI","Threshold75","Unaltered",2,"Unaltered"
22548087,"ASCI","Threshold25","Altered",2,"Altered"
22548087,"CSCI","Threshold75","Altered",1,"Altered"
22548087,"CSCI","Threshold75","Unaltered",1,"Altered"
22548093,"ASCI","Threshold25","Altered",1,"Altered"
22548093,"ASCI","Threshold25","Unaltered",1,"Altered"
22548093,"CSCI","Threshold75","Altered",1,"Altered"
22548093,"CSCI","Threshold75","Unaltered",1,"Altered"
22548095,"ASCI","Threshold25","Altered",1,"Altered"
22548095,"ASCI","Threshold25","Unaltered",1,"Altered"
22548095,"CSCI","Threshold75","Altered",1,"Altered"
22548095,"CSCI","Threshold75","Unaltered",1,"Altered"
22548197,"ASCI","Threshold25","Altered",2,"Altered"
22548197,"CSCI","Threshold75","Altered",2,"Altered"
22548199,"ASCI","Threshold25","Altered",2,"Altered"
22548199,"CSCI","Threshold75","Altered",2,"Altered"
22548207,"ASCI","Threshold25","Altered",2,"Altered"
22548207,"CSCI","Threshold75","Altered",1,"Altered"
22548207,"CSCI","Threshold75","Unaltered",1,"Altered"
22548209,"ASCI","Threshold25","Altered",2,"Altered"
22548209,"CSCI","Threshold75","Altered",2,"Altered"
22548213,"ASCI","Threshold25","Altered",2,"Altered"
22548213,"CSCI","Threshold75","Altered",2,"Altered"
22548215,"ASCI","Threshold25","Altered",1,"Altered"
22548215,"ASCI","Threshold25","Unaltered",1,"Altered"
22548215,"CSCI","Threshold75","Unaltered",2,"Unaltered"
22548217,"ASCI","Threshold25","Altered",1,"Altered"
22548217,"ASCI","Threshold25","Unaltered",1,"Altered"
22548217,"CSCI","Threshold75","Altered",1,"Altered"
22548217,"CSCI","Threshold75","Unaltered",1,"Altered"
22548219,"ASCI","Threshold25","Altered",1,"Altered"
22548219,"ASCI","Threshold25","Unaltered",1,"Altered"
22548219,"CSCI","Threshold75","Altered",1,"Altered"
22548219,"CSCI","Threshold75","Unaltered",1,"Altered"
22548221,"ASCI","Threshold25","Altered",1,"Altered"
22548221,"ASCI","Threshold25","Unaltered",1,"Altered"
22548221,"CSCI","Threshold75","Altered",1,"Altered"
22548221,"CSCI","Threshold75","Unaltered",1,"Altered"
22548231,"ASCI","Threshold25","Altered",2,"Altered"
22548231,"CSCI","Threshold75","Altered",2,"Altered"
22548237,"ASCI","Threshold25","Altered",2,"Altered"
22548237,"CSCI","Threshold75","Altered",2,"Altered"
22548245,"ASCI","Threshold25","Altered",1,"Altered"
22548245,"ASCI","Threshold25","Unaltered",1,"Altered"
22548245,"CSCI","Threshold75","Altered",1,"Altered"
22548245,"CSCI","Threshold75","Unaltered",1,"Altered"
22548247,"ASCI","Threshold25","Altered",2,"Altered"
22548247,"CSCI","Threshold75","Altered",2,"Altered"
22548249,"ASCI","Threshold25","Unaltered",2,"Unaltered"
22548249,"CSCI","Threshold75","Unaltered",2,"Unaltered"
22548251,"ASCI","Threshold25","Altered",2,"Altered"
22548251,"CSCI","Threshold75","Altered",2,"Altered"
22548253,"ASCI","Threshold25","Altered",1,"Altered"
22548253,"ASCI","Threshold25","Unaltered",1,"Altered"
22548253,"CSCI","Threshold75","Altered",1,"Altered"
22548253,"CSCI","Threshold75","Unaltered",1,"Altered"
22548255,"ASCI","Threshold25","Altered",1,"Altered"
22548255,"ASCI","Threshold25","Unaltered",1,"Altered"
22548255,"CSCI","Threshold75","Altered",1,"Altered"
22548255,"CSCI","Threshold75","Unaltered",1,"Altered"
22548257,"ASCI","Threshold25","Unaltered",2,"Unaltered"
22548257,"CSCI","Threshold75","Unaltered",2,"Unaltered"
22548267,"ASCI","Threshold25","Altered",2,"Altered"
22548267,"CSCI","Threshold75","Altered",2,"Altered"
22548275,"ASCI","Threshold25","Altered",2,"Altered"
22548275,"CSCI","Threshold75","Altered",1,"Altered"
22548275,"CSCI","Threshold75","Unaltered",1,"Altered"
22548281,"ASCI","Threshold25","Altered",2,"Altered"
22548281,"CSCI","Threshold75","Altered",1,"Altered"
22548281,"CSCI","Threshold75","Unaltered",1,"Altered"
22548301,"ASCI","Threshold25","Altered",2,"Altered"
22548301,"CSCI","Threshold75","Altered",1,"Altered"
22548301,"CSCI","Threshold75","Unaltered",1,"Altered"
22548305,"ASCI","Threshold25","Altered",1,"Altered"
22548305,"ASCI","Threshold25","Unaltered",1,"Altered"
22548305,"CSCI","Threshold75","Unaltered",2,"Unaltered"
22548321,"ASCI","Threshold25","Altered",2,"Altered"
22548321,"CSCI","Threshold75","Altered",1,"Altered"
22548321,"CSCI","Threshold75","Unaltered",1,"Altered"
22548325,"ASCI","Threshold25","Altered",2,"Altered"
22548325,"CSCI","Threshold75","Altered",1,"Altered"
22548325,"CSCI","Threshold75","Unaltered",1,"Altered"
22548327,"ASCI","Threshold25","Altered",1,"Altered"
22548327,"ASCI","Threshold25","Unaltered",1,"Altered"
22548327,"CSCI","Threshold75","Unaltered",2,"Unaltered"
22548329,"ASCI","Threshold25","Altered",2,"Altered"
22548329,"CSCI","Threshold75","Altered",1,"Altered"
22548329,"CSCI","Threshold75","Unaltered",1,"Altered"
22548333,"ASCI","Threshold25","Altered",2,"Altered"
22548333,"CSCI","Threshold75","Altered",1,"Altered"
22548333,"CSCI","Threshold75","Unaltered",1,"Altered"
22548335,"ASCI","Threshold25","Altered",2,"Altered"
22548335,"CSCI","Threshold75","Altered",1,"Altered"
22548335,"CSCI","Threshold75","Unaltered",1,"Altered"
22548337,"ASCI","Threshold25","Altered",2,"Altered"
22548337,"CSCI","Threshold75","Altered",1,"Altered"
22548337,"CSCI","Threshold75","Unaltered",1,"Altered"
22548341,"ASCI","Threshold25","Altered",2,"Altered"
22548341,"CSCI","Threshold75","Altered",1,"Altered"
22548341,"CSCI","Threshold75","Unaltered",1,"Altered"
22548347,"ASCI","Threshold25","Altered",2,"Altered"
22548347,"CSCI","Threshold75","Altered",1,"Altered"
22548347,"CSCI","Threshold75","Unaltered",1,"Altered"
22548353,"ASCI","Threshold25","Altered",2,"Altered"
22548353,"CSCI","Threshold75","Altered",1,"Altered"
22548353,"CSCI","Threshold75","Unaltered",1,"Altered"
22548357,"ASCI","Threshold25","Altered",2,"Altered"
22548357,"CSCI","Threshold75","Altered",1,"Altered"
22548357,"CSCI","Threshold75","Unaltered",1,"Altered"
22548359,"ASCI","Threshold25","Altered",2,"Altered"
22548359,"CSCI","Threshold75","Altered",1,"Altered"
22548359,"CSCI","Threshold75","Unaltered",1,"Altered"
22548361,"ASCI","Threshold25","Altered",2,"Altered"
22548361,"CSCI","Threshold75","Altered",1,"Altered"
22548361,"CSCI","Threshold75","Unaltered",1,"Altered"
22548363,"ASCI","Threshold25","Altered",1,"Altered"
22548363,"ASCI","Threshold25","Unaltered",1,"Altered"
22548363,"CSCI","Threshold75","Altered",1,"Altered"
22548363,"CSCI","Threshold75","Unaltered",1,"Altered"
22548367,"ASCI","Threshold25","Altered",2,"Altered"
22548367,"CSCI","Threshold75","Altered",1,"Altered"
22548367,"CSCI","Threshold75","Unaltered",1,"Altered"
22548369,"ASCI","Threshold25","Altered",2,"Altered"
22548369,"CSCI","Threshold75","Altered",2,"Altered"
22548371,"ASCI","Threshold25","Altered",1,"Altered"
22548371,"ASCI","Threshold25","Unaltered",1,"Altered"
22548371,"CSCI","Threshold75","Unaltered",2,"Unaltered"
22548373,"ASCI","Threshold25","Altered",2,"Altered"
22548373,"CSCI","Threshold75","Altered",1,"Altered"
22548373,"CSCI","Threshold75","Unaltered",1,"Altered"
22548375,"ASCI","Threshold25","Altered",2,"Altered"
22548375,"CSCI","Threshold75","Altered",1,"Altered"
22548375,"CSCI","Threshold75","Unaltered",1,"Altered"
22548377,"ASCI","Threshold25","Altered",2,"Altered"
22548377,"CSCI","Threshold75","Altered",1,"Altered"
22548377,"CSCI","Threshold75","Unaltered",1,"Altered"
22548391,"ASCI","Threshold25","Altered",2,"Altered"
22548391,"CSCI","Threshold75","Altered",1,"Altered"
22548391,"CSCI","Threshold75","Unaltered",1,"Altered"
22548393,"ASCI","Threshold25","Altered",2,"Altered"
22548393,"CSCI","Threshold75","Altered",1,"Altered"
22548393,"CSCI","Threshold75","Unaltered",1,"Altered"
22548395,"ASCI","Threshold25","Altered",2,"Altered"
22548395,"CSCI","Threshold75","Altered",1,"Altered"
22548395,"CSCI","Threshold75","Unaltered",1,"Altered"
22548399,"ASCI","Threshold25","Altered",2,"Altered"
22548399,"CSCI","Threshold75","Altered",1,"Altered"
22548399,"CSCI","Threshold75","Unaltered",1,"Altered"
22548411,"ASCI","Threshold25","Altered",1,"Altered"
22548411,"ASCI","Threshold25","Unaltered",1,"Altered"
22548411,"CSCI","Threshold75","Altered",1,"Altered"
22548411,"CSCI","Threshold75","Unaltered",1,"Altered"
22548417,"ASCI","Threshold25","Altered",2,"Altered"
22548417,"CSCI","Threshold75","Altered",1,"Altered"
22548417,"CSCI","Threshold75","Unaltered",1,"Altered"
22548421,"ASCI","Threshold25","Altered",1,"Altered"
22548421,"ASCI","Threshold25","Unaltered",1,"Altered"
22548421,"CSCI","Threshold75","Altered",1,"Altered"
22548421,"CSCI","Threshold75","Unaltered",1,"Altered"
22548423,"ASCI","Threshold25","Altered",1,"Altered"
22548423,"ASCI","Threshold25","Unaltered",1,"Altered"
22548423,"CSCI","Threshold75","Unaltered",2,"Unaltered"
22548425,"ASCI","Threshold25","Altered",2,"Altered"
22548425,"CSCI","Threshold75","Altered",1,"Altered"
22548425,"CSCI","Threshold75","Unaltered",1,"Altered"
22548427,"ASCI","Threshold25","Altered",2,"Altered"
22548427,"CSCI","Threshold75","Altered",1,"Altered"
22548427,"CSCI","Threshold75","Unaltered",1,"Altered"
22548429,"ASCI","Threshold25","Altered",2,"Altered"
22548429,"CSCI","Threshold75","Altered",1,"Altered"
22548429,"CSCI","Threshold75","Unaltered",1,"Altered"
22548441,"ASCI","Threshold25","Altered",2,"Altered"
22548441,"CSCI","Threshold75","Altered",1,"Altered"
22548441,"CSCI","Threshold75","Unaltered",1,"Altered"
22548449,"ASCI","Threshold25","Altered",1,"Altered"
22548449,"ASCI","Threshold25","Unaltered",1,"Altered"
22548449,"CSCI","Threshold75","Unaltered",2,"Unaltered"
22548453,"ASCI","Threshold25","Altered",2,"Altered"
22548453,"CSCI","Threshold75","Altered",1,"Altered"
22548453,"CSCI","Threshold75","Unaltered",1,"Altered"
22548455,"ASCI","Threshold25","Altered",2,"Altered"
22548455,"CSCI","Threshold75","Altered",1,"Altered"
22548455,"CSCI","Threshold75","Unaltered",1,"Altered"
22548457,"ASCI","Threshold25","Altered",1,"Altered"
22548457,"ASCI","Threshold25","Unaltered",1,"Altered"
22548457,"CSCI","Threshold75","Unaltered",2,"Unaltered"
22548459,"ASCI","Threshold25","Altered",1,"Altered"
22548459,"ASCI","Threshold25","Unaltered",1,"Altered"
22548459,"CSCI","Threshold75","Unaltered",2,"Unaltered"
22548461,"ASCI","Threshold25","Unaltered",2,"Unaltered"
22548461,"CSCI","Threshold75","Unaltered",2,"Unaltered"
22548467,"ASCI","Threshold25","Altered",1,"Altered"
22548467,"ASCI","Threshold25","Unaltered",1,"Altered"
22548467,"CSCI","Threshold75","Unaltered",2,"Unaltered"
22548469,"ASCI","Threshold25","Altered",1,"Altered"
22548469,"ASCI","Threshold25","Unaltered",1,"Altered"
22548469,"CSCI","Threshold75","Unaltered",2,"Unaltered"
22548471,"ASCI","Threshold25","Altered",2,"Altered"
22548471,"CSCI","Threshold75","Altered",1,"Altered"
22548471,"CSCI","Threshold75","Unaltered",1,"Altered"
22548473,"ASCI","Threshold25","Unaltered",2,"Unaltered"
22548473,"CSCI","Threshold75","Unaltered",2,"Unaltered"
22548475,"ASCI","Threshold25","Unaltered",2,"Unaltered"
22548475,"CSCI","Threshold75","Altered",1,"Altered"
22548475,"CSCI","Threshold75","Unaltered",1,"Altered"
22548477,"ASCI","Threshold25","Altered",2,"Altered"
22548477,"CSCI","Threshold75","Altered",1,"Altered"
22548477,"CSCI","Threshold75","Unaltered",1,"Altered"
22548481,"ASCI","Threshold25","Altered",1,"Altered"
22548481,"ASCI","Threshold25","Unaltered",1,"Altered"
22548481,"CSCI","Threshold75","Unaltered",2,"Unaltered"
22548483,"ASCI","Threshold25","Altered",1,"Altered"
22548483,"ASCI","Threshold25","Unaltered",1,"Altered"
22548483,"CSCI","Threshold75","Unaltered",2,"Unaltered"
22548487,"ASCI","Threshold25","Altered",2,"Altered"
22548487,"CSCI","Threshold75","Altered",1,"Altered"
22548487,"CSCI","Threshold75","Unaltered",1,"Altered"
22548497,"ASCI","Threshold25","Altered",1,"Altered"
22548497,"ASCI","Threshold25","Unaltered",1,"Altered"
22548497,"CSCI","Threshold75","Altered",1,"Altered"
22548497,"CSCI","Threshold75","Unaltered",1,"Altered"
22548503,"ASCI","Threshold25","Altered",1,"Altered"
22548503,"ASCI","Threshold25","Unaltered",1,"Altered"
22548503,"CSCI","Threshold75","Altered",1,"Altered"
22548503,"CSCI","Threshold75","Unaltered",1,"Altered"
22548507,"ASCI","Threshold25","Altered",2,"Altered"
22548507,"CSCI","Threshold75","Altered",1,"Altered"
22548507,"CSCI","Threshold75","Unaltered",1,"Altered"
22548515,"ASCI","Threshold25","Altered",1,"Altered"
22548515,"ASCI","Threshold25","Unaltered",1,"Altered"
22548515,"CSCI","Threshold75","Unaltered",2,"Unaltered"
22548521,"ASCI","Threshold25","Altered",1,"Altered"
22548521,"ASCI","Threshold25","Unaltered",1,"Altered"
22548521,"CSCI","Threshold75","Altered",1,"Altered"
22548521,"CSCI","Threshold75","Unaltered",1,"Altered"
22548523,"ASCI","Threshold25","Altered",1,"Altered"
22548523,"ASCI","Threshold25","Unaltered",1,"Altered"
22548523,"CSCI","Threshold75","Unaltered",2,"Unaltered"
22548527,"ASCI","Threshold25","Altered",1,"Altered"
22548527,"ASCI","Threshold25","Unaltered",1,"Altered"
22548527,"CSCI","Threshold75","Unaltered",2,"Unaltered"
22548535,"ASCI","Threshold25","Altered",1,"Altered"
22548535,"ASCI","Threshold25","Unaltered",1,"Altered"
22548535,"CSCI","Threshold75","Unaltered",2,"Unaltered"
22548537,"ASCI","Threshold25","Altered",2,"Altered"
22548537,"CSCI","Threshold75","Altered",1,"Altered"
22548537,"CSCI","Threshold75","Unaltered",1,"Altered"
22548541,"ASCI","Threshold25","Altered",1,"Altered"
22548541,"ASCI","Threshold25","Unaltered",1,"Altered"
22548541,"CSCI","Threshold75","Altered",1,"Altered"
22548541,"CSCI","Threshold75","Unaltered",1,"Altered"
22548543,"ASCI","Threshold25","Altered",1,"Altered"
22548543,"ASCI","Threshold25","Unaltered",1,"Altered"
22548543,"CSCI","Threshold75","Altered",1,"Altered"
22548543,"CSCI","Threshold75","Unaltered",1,"Altered"
22548547,"ASCI","Threshold25","Altered",1,"Altered"
22548547,"ASCI","Threshold25","Unaltered",1,"Altered"
22548547,"CSCI","Threshold75","Unaltered",2,"Unaltered"
22548549,"ASCI","Threshold25","Altered",1,"Altered"
22548549,"ASCI","Threshold25","Unaltered",1,"Altered"
22548549,"CSCI","Threshold75","Altered",1,"Altered"
22548549,"CSCI","Threshold75","Unaltered",1,"Altered"
22548553,"ASCI","Threshold25","Altered",1,"Altered"
22548553,"ASCI","Threshold25","Unaltered",1,"Altered"
22548553,"CSCI","Threshold75","Altered",1,"Altered"
22548553,"CSCI","Threshold75","Unaltered",1,"Altered"
22548555,"ASCI","Threshold25","Altered",1,"Altered"
22548555,"ASCI","Threshold25","Unaltered",1,"Altered"
22548555,"CSCI","Threshold75","Altered",1,"Altered"
22548555,"CSCI","Threshold75","Unaltered",1,"Altered"
22548559,"ASCI","Threshold25","Altered",1,"Altered"
22548559,"ASCI","Threshold25","Unaltered",1,"Altered"
22548559,"CSCI","Threshold75","Unaltered",2,"Unaltered"
22548571,"ASCI","Threshold25","Altered",1,"Altered"
22548571,"ASCI","Threshold25","Unaltered",1,"Altered"
22548571,"CSCI","Threshold75","Unaltered",2,"Unaltered"
22548577,"ASCI","Threshold25","Altered",2,"Altered"
22548577,"CSCI","Threshold75","Altered",1,"Altered"
